group,club_pair,pair_count,purity
Women's,fulham ↔ nottingham forest,13,0.38461538461538464
Women's,barca ↔ juventus,13,0.15384615384615385
Women's,psg ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,fc porto ↔ paris saint-germain,13,0.23076923076923078
Women's,fc porto ↔ manchester city,13,0.23076923076923078
Women's,leicester city ↔ psg,13,0.15384615384615385
Women's,bayer leverkusen ↔ bournemouth,13,0.15384615384615385
Women's,milan ↔ monaco,13,0.3076923076923077
Women's,barca ↔ monaco,13,0.15384615384615385
Women's,bayern munich ↔ udinese,13,0.15384615384615385
Women's,borussia dortmund ↔ fc porto,13,0.23076923076923078
Women's,lazio ↔ tottenham,13,0.15384615384615385
Women's,barcelona ↔ new york red bulls,13,0.15384615384615385
Women's,bayern munich ↔ valencia,13,0.15384615384615385
Women's,chelsea ↔ lazio,13,0.15384615384615385
Women's,fulham ↔ paris saint-germain,13,0.15384615384615385
Women's,paris saint-germain ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,girona ↔ valencia,13,0.15384615384615385
Women's,everton ↔ uswnt,13,0.23076923076923078
Women's,everton ↔ west ham united,13,0.38461538461538464
Women's,houston dash ↔ lyon,13,0.23076923076923078
Women's,ac milan ↔ dortmund,13,0.15384615384615385
Women's,galatasaray ↔ manchester city,13,0.3076923076923077
Women's,brentford ↔ roma,13,0.15384615384615385
Women's,inter milan ↔ juventus,13,0.23076923076923078
Women's,barca ↔ sevilla,13,0.15384615384615385
Women's,blues ↔ hammers,13,0.3076923076923077
Women's,bristol city ↔ foxes,13,0.3076923076923077
Women's,girona ↔ udinese,13,0.15384615384615385
Women's,chelsea ↔ udinese,13,0.15384615384615385
Women's,bayern ↔ brighton,13,0.23076923076923078
Women's,aston villa ↔ valencia,13,0.15384615384615385
Women's,chelsea ↔ valencia,13,0.15384615384615385
Women's,monaco ↔ newcastle,13,0.15384615384615385
Women's,aston villa ↔ matildas,13,0.23076923076923078
Women's,burnley ↔ tottenham,13,0.23076923076923078
Women's,barcelona ↔ marseille,13,0.23076923076923078
Women's,fulham ↔ psg,13,0.15384615384615385
Women's,lyon ↔ milan,13,0.23076923076923078
Women's,monaco ↔ spurs,13,0.15384615384615385
Women's,bournemouth ↔ monaco,13,0.15384615384615385
Women's,ac milan ↔ lyon,13,0.15384615384615385
Women's,juventus ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,aston villa ↔ milan,13,0.23076923076923078
Women's,borussia dortmund ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,monaco ↔ real madrid,13,0.3076923076923077
Women's,benfica ↔ blues,13,0.15384615384615385
Women's,bayern ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,aston villa ↔ wolverhampton wanderers,13,0.15384615384615385
Women's,brentford ↔ girona,13,0.23076923076923078
Women's,chelsea ↔ houston dash,13,0.23076923076923078
Women's,bayern munich ↔ monaco,13,0.15384615384615385
Women's,bayern ↔ blues,13,0.15384615384615385
Women's,monaco ↔ tottenham hotspur,13,0.15384615384615385
Women's,paris saint-germain ↔ spurs,13,0.15384615384615385
Women's,brighton & hove albion ↔ spurs,13,0.3076923076923077
Women's,chelsea ↔ fiorentina,13,0.15384615384615385
Women's,brighton ↔ roma,13,0.23076923076923078
Women's,inter milan ↔ liverpool,13,0.23076923076923078
Women's,eintracht frankfurt ↔ spurs,13,0.23076923076923078
Women's,athletic bilbao ↔ barcelona,13,0.15384615384615385
Women's,aston villa ↔ udinese,13,0.15384615384615385
Women's,leicester ↔ reds,13,0.23076923076923078
Women's,real madrid ↔ reds,13,0.3076923076923077
Women's,angel city ↔ bayern munich,13,0.23076923076923078
Women's,ac milan ↔ benfica,13,0.23076923076923078
Women's,crystal palace ↔ man city,13,0.3076923076923077
Women's,atletico madrid ↔ reds,13,0.3076923076923077
Women's,barcelona ↔ foxes,13,0.23076923076923078
Women's,manchester city ↔ valencia,13,0.15384615384615385
Women's,orlando pride ↔ uswnt,13,0.46153846153846156
Women's,lyon ↔ san diego wave,13,0.3076923076923077
Women's,brighton ↔ reds,13,0.38461538461538464
Women's,newcastle ↔ tottenham hotspur,13,0.23076923076923078
Women's,atlético de madrid ↔ manchester city,13,0.23076923076923078
Women's,udinese ↔ valencia,13,0.15384615384615385
Women's,udinese ↔ villarreal,13,0.15384615384615385
Women's,fulham ↔ newcastle united,13,0.23076923076923078
Women's,manchester united ↔ udinese,13,0.15384615384615385
Women's,ajax ↔ real madrid,13,0.38461538461538464
Women's,atletico madrid ↔ rangers,13,0.23076923076923078
Women's,chelsea ↔ frankfurt,13,0.3076923076923077
Women's,barca ↔ leicester,13,0.15384615384615385
Women's,burnley ↔ everton,13,0.38461538461538464
Women's,milan ↔ newcastle,13,0.3076923076923077
Women's,borussia dortmund ↔ newcastle united,13,0.15384615384615385
Women's,benfica ↔ monaco,13,0.23076923076923078
Women's,juventus ↔ spurs,13,0.3076923076923077
Women's,liverpool ↔ udinese,13,0.15384615384615385
Women's,crystal palace ↔ toffees,13,0.3076923076923077
Women's,liverpool ↔ wolverhampton wanderers,12,0.16666666666666666
Women's,aston villa ↔ monaco,12,0.16666666666666666
Women's,bournemouth ↔ roma,12,0.16666666666666666
Women's,newcastle united ↔ roma,12,0.16666666666666666
Women's,dortmund ↔ newcastle united,12,0.25
Women's,bayer leverkusen ↔ rb leipzig,12,0.16666666666666666
Women's,brentford ↔ nottingham forest,12,0.4166666666666667
Women's,brentford ↔ sheffield united,12,0.3333333333333333
Women's,crystal palace ↔ reds,12,0.4166666666666667
Women's,hoffenheim ↔ wolfsburg,12,0.4166666666666667
Women's,chelsea ↔ chelsea fc,12,0.4166666666666667
Women's,sevilla ↔ villarreal,12,0.16666666666666666
Women's,galatasaray ↔ liverpool,12,0.25
Women's,galatasaray ↔ manchester united,12,0.25
Women's,brighton ↔ west ham united,12,0.4166666666666667
Women's,sevilla ↔ valencia,12,0.16666666666666666
Women's,arsenal ↔ hoffenheim,12,0.25
Women's,everton ↔ marseille,12,0.25
Women's,crystal palace ↔ wolverhampton wanderers,12,0.16666666666666666
Women's,freiburg ↔ liverpool,12,0.16666666666666666
Women's,leicester city ↔ real madrid,12,0.25
Women's,angel city ↔ uswnt,12,0.5
Women's,brighton ↔ nottingham forest,12,0.3333333333333333
Women's,freiburg ↔ spurs,12,0.16666666666666666
Women's,ajax ↔ everton,12,0.3333333333333333
Women's,ajax ↔ benfica,12,0.5
Women's,ajax ↔ lyon,12,0.5
Women's,barcelona ↔ fiorentina,12,0.16666666666666666
Women's,chelsea fc ↔ fc porto,12,0.25
Women's,napoli ↔ real madrid,12,0.3333333333333333
Women's,tottenham hotspur ↔ wolverhampton wanderers,12,0.16666666666666666
Women's,everton ↔ hammers,12,0.3333333333333333
Women's,newcastle united ↔ wolverhampton wanderers,12,0.16666666666666666
Women's,toffees ↔ tottenham,12,0.3333333333333333
Women's,benfica ↔ gunners,12,0.16666666666666666
Women's,brighton & hove albion ↔ real madrid,12,0.16666666666666666
Women's,dortmund ↔ lyon,12,0.16666666666666666
Women's,roma ↔ spurs,12,0.16666666666666666
Women's,leicester ↔ roma,12,0.16666666666666666
Women's,getafe ↔ manchester united,12,0.16666666666666666
Women's,barcelona ↔ bayer leverkusen,12,0.25
Women's,ac milan ↔ tottenham hotspur,12,0.16666666666666666
Women's,getafe ↔ villarreal,12,0.16666666666666666
Women's,bayern ↔ crystal palace,12,0.16666666666666666
Women's,bayern ↔ brentford,12,0.16666666666666666
Women's,barca ↔ leeds united,12,0.16666666666666666
Women's,getafe ↔ valencia,12,0.16666666666666666
Women's,matildas ↔ newcastle,12,0.5
Women's,barca ↔ crystal palace,12,0.16666666666666666
Women's,newcastle united ↔ psg,12,0.16666666666666666
Women's,getafe ↔ sevilla,12,0.16666666666666666
Women's,benfica ↔ tottenham,12,0.16666666666666666
Women's,reds ↔ spurs,12,0.3333333333333333
Women's,barca ↔ wolverhampton wanderers,12,0.16666666666666666
Women's,leeds united ↔ sevilla,12,0.16666666666666666
Women's,getafe ↔ liverpool,12,0.16666666666666666
Women's,ac milan ↔ brentford,12,0.25
Women's,west ham ↔ west ham united,12,0.5
Women's,foxes ↔ west ham,12,0.3333333333333333
Women's,hammers ↔ west ham united,12,0.5
Women's,barcelona ↔ burnley,12,0.25
Women's,roma ↔ villarreal,12,0.16666666666666666
Women's,brentford ↔ burnley,12,0.3333333333333333
Women's,chelsea ↔ freiburg,12,0.25
Women's,brentford ↔ paris saint-germain,12,0.16666666666666666
Women's,everton ↔ girona,12,0.25
Women's,fulham ↔ west ham,12,0.4166666666666667
Women's,brighton ↔ uswnt,12,0.25
Women's,gunners ↔ man utd,12,0.3333333333333333
Women's,juventus ↔ leeds united,12,0.16666666666666666
Women's,atletico madrid ↔ valencia,12,0.16666666666666666
Women's,borussia dortmund ↔ freiburg,12,0.16666666666666666
Women's,eintracht frankfurt ↔ galatasaray,12,0.25
Women's,bayer leverkusen ↔ eintracht frankfurt,12,0.25
Women's,man city ↔ west ham,12,0.4166666666666667
Women's,atletico madrid ↔ roma,12,0.16666666666666666
Women's,blues ↔ foxes,12,0.25
Women's,atletico madrid ↔ sevilla,12,0.16666666666666666
Women's,chelsea ↔ inter,12,0.25
Women's,atletico madrid ↔ leicester city,12,0.16666666666666666
Women's,bayer leverkusen ↔ girona,12,0.16666666666666666
Women's,atletico madrid ↔ getafe,12,0.16666666666666666
Women's,sheffield united ↔ spurs,12,0.16666666666666666
Women's,fiorentina ↔ manchester city,12,0.16666666666666666
Women's,barca ↔ gunners,12,0.16666666666666666
Women's,aston villa ↔ leeds united,12,0.3333333333333333
Women's,fiorentina ↔ manchester united,12,0.16666666666666666
Women's,kansas city current ↔ uswnt,12,0.4166666666666667
Women's,inter ↔ milan,12,0.25
Women's,barca ↔ benfica,12,0.16666666666666666
Women's,arsenal ↔ feyenoord,12,0.3333333333333333
Women's,atletico madrid ↔ inter milan,12,0.25
Women's,freiburg ↔ leicester,11,0.18181818181818182
Women's,dortmund ↔ gunners,11,0.18181818181818182
Women's,atletico madrid ↔ benfica,11,0.2727272727272727
Women's,racing louisville ↔ uswnt,11,0.45454545454545453
Women's,brentford ↔ spurs,11,0.18181818181818182
Women's,ac milan ↔ girona,11,0.18181818181818182
Women's,fulham ↔ real madrid,11,0.18181818181818182
Women's,inter ↔ manchester city,11,0.2727272727272727
Women's,everton ↔ foxes,11,0.2727272727272727
Women's,barcelona ↔ osasuna,11,0.18181818181818182
Women's,gunners ↔ roma,11,0.18181818181818182
Women's,borussia dortmund ↔ gunners,11,0.18181818181818182
Women's,leeds united ↔ newcastle,11,0.18181818181818182
Women's,borussia dortmund ↔ everton,11,0.18181818181818182
Women's,lionesses ↔ psg,11,0.2727272727272727
Women's,bristol city ↔ toffees,11,0.2727272727272727
Women's,atletico madrid ↔ psg,11,0.18181818181818182
Women's,newcastle ↔ villarreal,11,0.18181818181818182
Women's,chelsea ↔ sassuolo,11,0.18181818181818182
Women's,dortmund ↔ leeds united,11,0.18181818181818182
Women's,crystal palace ↔ sheffield united,11,0.2727272727272727
Women's,arsenal ↔ athletic bilbao,11,0.18181818181818182
Women's,barca ↔ milan,11,0.18181818181818182
Women's,ac milan ↔ celtic,11,0.2727272727272727
Women's,girona ↔ osasuna,11,0.18181818181818182
Women's,aston villa ↔ bayer leverkusen,11,0.18181818181818182
Women's,leicester city ↔ lyon,11,0.2727272727272727
Women's,psg ↔ tottenham hotspur,11,0.18181818181818182
Women's,crystal palace ↔ rangers,11,0.2727272727272727
Women's,bristol city ↔ burnley,11,0.36363636363636365
Women's,bayer leverkusen ↔ bayern munich,11,0.18181818181818182
Women's,north carolina courage ↔ portland thorns,11,0.7272727272727273
Women's,feyenoord ↔ liverpool,11,0.2727272727272727
Women's,dortmund ↔ rb leipzig,11,0.18181818181818182
Women's,girona ↔ newcastle,11,0.18181818181818182
Women's,ac milan ↔ villarreal,11,0.18181818181818182
Women's,bayern ↔ dortmund,11,0.18181818181818182
Women's,hammers ↔ reds,11,0.45454545454545453
Women's,liverpool ↔ san diego wave,11,0.2727272727272727
Women's,milan ↔ psg,11,0.2727272727272727
Women's,brentford ↔ villarreal,11,0.18181818181818182
Women's,brighton ↔ rangers,11,0.2727272727272727
Women's,barca ↔ leicester city,11,0.18181818181818182
Women's,liverpool ↔ osasuna,11,0.18181818181818182
Women's,brighton ↔ hammers,11,0.36363636363636365
Women's,ac milan ↔ west ham,11,0.2727272727272727
Women's,brentford ↔ rangers,11,0.36363636363636365
Women's,chelsea fc ↔ liverpool,11,0.36363636363636365
Women's,osasuna ↔ sevilla,11,0.18181818181818182
Women's,girona ↔ sevilla,11,0.18181818181818182
Women's,everton ↔ lille,11,0.18181818181818182
Women's,brighton ↔ foxes,11,0.2727272727272727
Women's,ac milan ↔ lille,11,0.18181818181818182
Women's,man utd ↔ newcastle,11,0.18181818181818182
Women's,chelsea ↔ lille,11,0.18181818181818182
Women's,barcelona ↔ san diego wave,11,0.2727272727272727
Women's,bournemouth ↔ leicester city,11,0.18181818181818182
Women's,fulham ↔ luton,11,0.2727272727272727
Women's,chelsea ↔ feyenoord,11,0.2727272727272727
Women's,ajax ↔ brighton,11,0.2727272727272727
Women's,barca ↔ tottenham,11,0.18181818181818182
Women's,athletic bilbao ↔ chelsea,11,0.18181818181818182
Women's,afc bournemouth ↔ chelsea,11,0.2727272727272727
Women's,luton ↔ manchester united,11,0.2727272727272727
Women's,juventus ↔ newcastle united,11,0.18181818181818182
Women's,sassuolo ↔ wolfsburg,11,0.18181818181818182
Women's,benfica ↔ leeds united,11,0.18181818181818182
Women's,ajax ↔ psg,11,0.45454545454545453
Women's,afc bournemouth ↔ manchester united,11,0.2727272727272727
Women's,leeds united ↔ paris saint-germain,11,0.18181818181818182
Women's,leeds united ↔ real madrid,11,0.2727272727272727
Women's,aston villa ↔ rb leipzig,11,0.18181818181818182
Women's,barca ↔ fulham,11,0.18181818181818182
Women's,athletic bilbao ↔ everton,11,0.18181818181818182
Women's,everton ↔ villarreal,11,0.18181818181818182
Women's,lionesses ↔ matildas,11,0.36363636363636365
Women's,chelsea ↔ fenerbahce,11,0.18181818181818182
Women's,bayern munich ↔ man city,11,0.36363636363636365
Women's,blues ↔ toffees,11,0.36363636363636365
Women's,afc bournemouth ↔ fulham,11,0.2727272727272727
Women's,ac milan ↔ bayern,11,0.18181818181818182
Women's,aston villa ↔ lille,11,0.18181818181818182
Women's,atletico madrid ↔ girona,11,0.18181818181818182
Women's,bayern ↔ tottenham hotspur,11,0.18181818181818182
Women's,everton ↔ matildas,11,0.45454545454545453
Women's,aston villa ↔ inter milan,11,0.2727272727272727
Women's,barcelona ↔ west ham united,11,0.18181818181818182
Women's,aston villa ↔ rangers,11,0.2727272727272727
Women's,barca ↔ villarreal,11,0.18181818181818182
Women's,manchester city ↔ psv eindhoven,11,0.2727272727272727
Women's,lille ↔ roma,11,0.18181818181818182
Women's,barca ↔ valencia,11,0.18181818181818182
Women's,bayern munich ↔ west ham united,11,0.18181818181818182
Women's,ajax ↔ tottenham,11,0.36363636363636365
Women's,matildas ↔ tottenham,11,0.18181818181818182
Women's,barcelona ↔ lazio,11,0.2727272727272727
Women's,crystal palace ↔ west ham united,11,0.5454545454545454
Women's,athletic bilbao ↔ newcastle,11,0.18181818181818182
Women's,brighton & hove albion ↔ gunners,11,0.36363636363636365
Women's,athletic bilbao ↔ manchester city,11,0.18181818181818182
Women's,blues ↔ san diego wave,11,0.2727272727272727
Women's,bayer leverkusen ↔ wolfsburg,10,0.1
Women's,bayer leverkusen ↔ real madrid,10,0.2
Women's,arsenal ↔ rayo vallecano,10,0.1
Women's,bournemouth ↔ juventus,10,0.2
Women's,man utd ↔ wolfsburg,10,0.3
Women's,everton ↔ udinese,10,0.1
Women's,borussia dortmund ↔ juventus fc,10,0.2
Women's,paris saint-germain ↔ toulouse,10,0.2
Women's,atlético de madrid ↔ juventus fc,10,0.2
Women's,atlético de madrid ↔ borussia dortmund,10,0.2
Women's,borussia dortmund ↔ chelsea fc,10,0.2
Women's,atletico madrid ↔ crystal palace,10,0.2
Women's,newcastle ↔ udinese,10,0.1
Women's,leicester city ↔ osasuna,10,0.1
Women's,brentford ↔ lyon,10,0.1
Women's,bournemouth ↔ lyon,10,0.2
Women's,matildas ↔ wolfsburg,10,0.2
Women's,barca ↔ lionesses,10,0.2
Women's,manchester city ↔ osasuna,10,0.1
Women's,juventus fc ↔ paris saint-germain,10,0.2
Women's,athletic bilbao ↔ barca,10,0.1
Women's,besiktas ↔ chelsea,10,0.3
Women's,bayern ↔ monaco,10,0.2
Women's,brighton & hove albion ↔ leicester,10,0.2
Women's,juventus fc ↔ manchester city,10,0.2
Women's,leicester city ↔ reds,10,0.6
Women's,fc porto ↔ juventus fc,10,0.2
Women's,juventus ↔ leicester,10,0.2
Women's,chelsea fc ↔ paris saint-germain,10,0.2
Women's,ajax ↔ blues,10,0.3
Women's,benfica ↔ napoli,10,0.2
Women's,dortmund ↔ monaco,10,0.2
Women's,dortmund ↔ napoli,10,0.2
Women's,monaco ↔ napoli,10,0.2
Women's,napoli ↔ sassuolo,10,0.2
Women's,osasuna ↔ tottenham,10,0.1
Women's,chelsea fc ↔ juventus fc,10,0.2
Women's,atlético de madrid ↔ fc porto,10,0.2
Women's,villarreal ↔ wolfsburg,10,0.1
Women's,marseille ↔ tottenham,10,0.2
Women's,sporting ↔ tottenham,10,0.2
Women's,benfica ↔ villarreal,10,0.1
Women's,inter milan ↔ roma,10,0.2
Women's,manchester united ↔ osasuna,10,0.1
Women's,inter milan ↔ psg,10,0.3
Women's,borussia dortmund ↔ bournemouth,10,0.2
Women's,borussia dortmund ↔ crystal palace,10,0.2
Women's,afc bournemouth ↔ liverpool,10,0.2
Women's,nottingham forest ↔ paris saint-germain,10,0.2
Women's,afc bournemouth ↔ bournemouth,10,0.2
Women's,barcelona ↔ hoffenheim,10,0.4
Women's,gunners ↔ napoli,10,0.2
Women's,nottingham forest ↔ psg,10,0.2
Women's,ac milan ↔ sassuolo,10,0.2
Women's,leeds united ↔ spurs,10,0.2
Women's,inter milan ↔ napoli,10,0.2
Women's,aston villa ↔ marseille,10,0.2
Women's,brighton & hove albion ↔ west ham united,10,0.5
Women's,ajax ↔ paris saint-germain,10,0.4
Women's,atlético de madrid ↔ chelsea fc,10,0.2
Women's,bayern munich ↔ burnley,10,0.3
Women's,bayern munich ↔ nottingham forest,10,0.2
Women's,fiorentina ↔ man utd,10,0.1
Women's,brentford ↔ gunners,10,0.2
Women's,barcelona ↔ frankfurt,10,0.3
Women's,bayern ↔ nottingham forest,10,0.2
Women's,bournemouth ↔ gunners,10,0.2
Women's,milan ↔ roma,10,0.3
Women's,benfica ↔ rb leipzig,10,0.1
Women's,atletico madrid ↔ nottingham forest,10,0.3
Women's,everton ↔ sporting,10,0.2
Women's,luton town ↔ manchester united,10,0.3
Women's,inter milan ↔ villarreal,10,0.2
Women's,brentford ↔ lionesses,10,0.2
Women's,nottingham forest ↔ spurs,10,0.4
Women's,chelsea ↔ osasuna,10,0.1
Women's,benfica ↔ fulham,10,0.2
Women's,ac milan ↔ bournemouth,10,0.2
Women's,brighton & hove albion ↔ hammers,10,0.3
Women's,brighton ↔ toffees,10,0.4
Women's,lyon ↔ rb leipzig,10,0.1
Women's,rb leipzig ↔ villarreal,10,0.1
Women's,gunners ↔ leeds united,10,0.2
Women's,ac milan ↔ fulham,10,0.2
Women's,barcelona ↔ freiburg,10,0.2
Women's,crystal palace ↔ marseille,10,0.2
Women's,roma ↔ west ham,10,0.2
Women's,barca ↔ bayern,10,0.1
Women's,gunners ↔ west ham united,10,0.4
Women's,girona ↔ marseille,10,0.2
Women's,fulham ↔ gunners,10,0.2
Women's,brentford ↔ napoli,10,0.2
Women's,bayer leverkusen ↔ spurs,10,0.2
Women's,brighton ↔ psg,10,0.2
Women's,angel city ↔ lyon,10,0.2
Women's,angel city ↔ manchester united,10,0.4
Women's,rb leipzig ↔ wolfsburg,10,0.1
Women's,gotham fc ↔ uswnt,10,0.6
Women's,lyon ↔ man city,10,0.3
Women's,manchester city ↔ orlando pride,10,0.3
Women's,crystal palace ↔ girona,10,0.2
Women's,arsenal ↔ bayer leverkusen,10,0.2
Women's,reds ↔ toffees,10,0.2
Women's,tottenham ↔ udinese,10,0.1
Women's,newcastle united ↔ nottingham forest,10,0.6
Women's,gunners ↔ sheffield united,10,0.2
Women's,man utd ↔ west ham,10,0.2
Women's,liverpool ↔ magpies,10,0.4
Women's,atletico madrid ↔ barca,10,0.2
Women's,blues ↔ fulham,10,0.2
Women's,bayern munich ↔ inter,10,0.3
Women's,chelsea ↔ getafe,9,0.2222222222222222
Women's,brighton ↔ rb leipzig,9,0.3333333333333333
Women's,brighton ↔ norwich city,9,0.2222222222222222
Women's,marseille ↔ newcastle,9,0.2222222222222222
Women's,tottenham ↔ wolfsburg,9,0.3333333333333333
Women's,bayern munich ↔ norwich city,9,0.2222222222222222
Women's,milan ↔ spurs,9,0.2222222222222222
Women's,everton ↔ lazio,9,0.2222222222222222
Women's,galatasaray ↔ real madrid,9,0.3333333333333333
Women's,bayern munich ↔ lille,9,0.2222222222222222
Women's,real madrid ↔ west ham,9,0.3333333333333333
Women's,arsenal ↔ psv eindhoven,9,0.2222222222222222
Women's,manchester city ↔ sporting,9,0.2222222222222222
Women's,man city ↔ reds,9,0.4444444444444444
Women's,arsenal ↔ wolverhampton wanderers,9,0.2222222222222222
Women's,bayern munich ↔ san diego wave,9,0.2222222222222222
Women's,feyenoord ↔ napoli,9,0.3333333333333333
Women's,lyon ↔ man utd,9,0.2222222222222222
Women's,barcelona ↔ norwich city,9,0.2222222222222222
Women's,eintracht frankfurt ↔ tottenham hotspur,9,0.2222222222222222
Women's,barca ↔ freiburg,9,0.2222222222222222
Women's,everton ↔ psv eindhoven,9,0.2222222222222222
Women's,borussia dortmund ↔ milan,9,0.3333333333333333
Women's,marseille ↔ west ham,9,0.2222222222222222
Women's,milan ↔ tottenham hotspur,9,0.2222222222222222
Women's,brighton ↔ paris saint-germain,9,0.2222222222222222
Women's,everton ↔ feyenoord,9,0.2222222222222222
Women's,bournemouth ↔ burnley,9,0.4444444444444444
Women's,man utd ↔ spurs,9,0.2222222222222222
Women's,atletico madrid ↔ brighton & hove albion,9,0.2222222222222222
Women's,ajax ↔ rangers,9,0.3333333333333333
Women's,hammers ↔ man city,9,0.3333333333333333
Women's,aston villa ↔ lazio,9,0.2222222222222222
Women's,uswnt ↔ villarreal,9,0.2222222222222222
Women's,ajax ↔ wolfsburg,9,0.4444444444444444
Women's,manchester united ↔ nice,9,0.3333333333333333
Women's,lyon ↔ montpellier,9,0.2222222222222222
Women's,blues ↔ roma,9,0.1111111111111111
Women's,montpellier ↔ paris saint-germain,9,0.2222222222222222
Women's,brighton ↔ villarreal,9,0.3333333333333333
Women's,brighton & hove albion ↔ man city,9,0.3333333333333333
Women's,monaco ↔ tottenham,9,0.2222222222222222
Women's,everton ↔ monaco,9,0.2222222222222222
Women's,chelsea ↔ norwich city,9,0.2222222222222222
Women's,everton ↔ wolfsburg,9,0.2222222222222222
Women's,bayern ↔ eintracht frankfurt,9,0.2222222222222222
Women's,leicester ↔ lyon,9,0.3333333333333333
Women's,barca ↔ roma,9,0.1111111111111111
Women's,brighton ↔ sheffield united,9,0.3333333333333333
Women's,newcastle united ↔ toffees,9,0.2222222222222222
Women's,atletico madrid ↔ lazio,9,0.2222222222222222
Women's,ac milan ↔ lazio,9,0.2222222222222222
Women's,leicester city ↔ nottingham forest,9,0.3333333333333333
Women's,bayer leverkusen ↔ manchester city,9,0.2222222222222222
Women's,atletico madrid ↔ fiorentina,9,0.1111111111111111
Women's,lille ↔ manchester city,9,0.2222222222222222
Women's,bayern munich ↔ galatasaray,9,0.3333333333333333
Women's,lille ↔ manchester united,9,0.2222222222222222
Women's,inter ↔ manchester united,9,0.2222222222222222
Women's,juventus ↔ villarreal,9,0.2222222222222222
Women's,reds ↔ uswnt,9,0.2222222222222222
Women's,lazio ↔ newcastle,9,0.2222222222222222
Women's,lazio ↔ napoli,9,0.2222222222222222
Women's,blues ↔ matildas,9,0.3333333333333333
Women's,lazio ↔ manchester city,9,0.2222222222222222
Women's,lazio ↔ liverpool,9,0.2222222222222222
Women's,eintracht frankfurt ↔ newcastle united,9,0.3333333333333333
Women's,juventus ↔ west ham,9,0.2222222222222222
Women's,tottenham ↔ villarreal,9,0.2222222222222222
Women's,juventus ↔ monaco,9,0.2222222222222222
Women's,atletico madrid ↔ brighton,9,0.2222222222222222
Women's,dortmund ↔ udinese,9,0.2222222222222222
Women's,bayer leverkusen ↔ brentford,9,0.2222222222222222
Women's,getafe ↔ paris saint-germain,9,0.2222222222222222
Women's,borussia dortmund ↔ inter milan,9,0.3333333333333333
Women's,atletico ↔ manchester united,9,0.2222222222222222
Women's,atletico ↔ liverpool,9,0.2222222222222222
Women's,getafe ↔ lyon,9,0.2222222222222222
Women's,real madrid ↔ west ham united,9,0.1111111111111111
Women's,tottenham ↔ uswnt,9,0.2222222222222222
Women's,ajax ↔ nottingham forest,9,0.3333333333333333
Women's,paris saint-germain ↔ villarreal,9,0.2222222222222222
Women's,besiktas ↔ celtic,9,0.2222222222222222
Women's,besiktas ↔ manchester united,9,0.2222222222222222
Women's,besiktas ↔ tottenham,9,0.2222222222222222
Women's,norwich city ↔ real madrid,9,0.2222222222222222
Women's,liverpool ↔ norwich city,9,0.2222222222222222
Women's,celtic ↔ fulham,9,0.2222222222222222
Women's,barcelona ↔ sporting,9,0.3333333333333333
Women's,napoli ↔ west ham,9,0.2222222222222222
Women's,man utd ↔ real madrid,9,0.3333333333333333
Women's,brighton ↔ wolfsburg,9,0.3333333333333333
Women's,blues ↔ leeds united,9,0.1111111111111111
Women's,inter milan ↔ milan,9,0.2222222222222222
Women's,ac milan ↔ nottingham forest,9,0.3333333333333333
Women's,real madrid ↔ west bromwich albion,9,0.2222222222222222
Women's,arsenal ↔ napoli,9,0.3333333333333333
Women's,ac milan ↔ rangers,9,0.3333333333333333
Women's,blues ↔ man utd,9,0.2222222222222222
Women's,rayo vallecano ↔ sevilla,9,0.2222222222222222
Women's,barcelona ↔ west bromwich albion,9,0.2222222222222222
Women's,lionesses ↔ reds,9,0.2222222222222222
Women's,roma ↔ sheffield united,9,0.2222222222222222
Women's,manchester united ↔ west bromwich albion,9,0.2222222222222222
Women's,bournemouth ↔ galatasaray,8,0.25
Women's,leeds united ↔ napoli,8,0.125
Women's,ac milan ↔ barca,8,0.125
Women's,atalanta ↔ barcelona,8,0.125
Women's,leicester ↔ sevilla,8,0.125
Women's,atalanta ↔ tottenham hotspur,8,0.125
Women's,barca ↔ galatasaray,8,0.25
Women's,new york red bulls ↔ paris saint-germain,8,0.25
Women's,leeds united ↔ strasbourg,8,0.125
Women's,ac milan ↔ freiburg,8,0.125
Women's,matildas ↔ west ham,8,0.375
Women's,manchester united ↔ new york red bulls,8,0.25
Women's,ac milan ↔ borussia monchengladbach,8,0.125
Women's,ac milan ↔ athletic bilbao,8,0.125
Women's,leicester ↔ strasbourg,8,0.125
Women's,ac milan ↔ afc bournemouth,8,0.125
Women's,leicester ↔ monaco,8,0.125
Women's,leeds united ↔ roma,8,0.125
Women's,arsenal ↔ orlando pride,8,0.25
Women's,leeds united ↔ psg,8,0.125
Women's,ac milan ↔ blues,8,0.125
Women's,bournemouth ↔ eintracht frankfurt,8,0.25
Women's,barca ↔ eintracht frankfurt,8,0.25
Women's,galatasaray ↔ newcastle united,8,0.25
Women's,athletic bilbao ↔ wolfsburg,8,0.125
Women's,bayer leverkusen ↔ dortmund,8,0.125
Women's,sevilla ↔ wolverhampton wanderers,8,0.125
Women's,sevilla ↔ tottenham hotspur,8,0.125
Women's,newcastle ↔ reds,8,0.375
